data,hora,t1,t2,x,y,z
01/08/2011,11:16:36.00,4,8,291497.812,7606712.178,0.343
01/08/2011,11:16:37.00,4,8,291497.325,7606711.129,0.389
01/08/2011,11:16:38.00,4,8,291496.901,7606709.952,0.350
01/08/2011,11:16:39.00,4,8,291496.499,7606708.696,0.313
01/08/2011,11:16:40.00,4,8,291496.208,7606707.546,0.242
01/08/2011,11:16:41.00,4,8,291495.999,7606706.449,0.132
01/08/2011,11:16:42.00,4,8,291495.773,7606705.272,0.113
01/08/2011,11:16:43.00,4,8,291495.547,7606704.268,0.270
01/08/2011,11:16:44.00,4,8,291495.370,7606703.620,0.321
01/08/2011,11:16:45.00,4,8,291495.352,7606703.011,0.224
01/08/2011,11:16:46.00,4,8,291495.440,7606702.425,0.011
01/08/2011,11:16:47.00,4,8,291495.395,7606702.215,-0.070
01/08/2011,11:16:48.00,4,8,291495.359,7606702.236,-0.068
01/08/2011,11:16:49.00,4,8,291495.367,7606702.222,-0.071
01/08/2011,11:16:50.00,4,8,291495.323,7606702.235,-0.071
01/08/2011,11:16:51.00,4,8,291495.343,7606702.231,-0.071
01/08/2011,11:16:52.00,4,8,291495.358,7606702.233,-0.065
01/08/2011,11:16:53.00,4,8,291495.353,7606702.229,-0.069
01/08/2011,11:16:54.00,4,8,291495.349,7606702.232,-0.069
01/08/2011,11:16:55.00,4,8,291495.339,7606702.243,-0.070
01/08/2011,11:16:56.00,4,8,291495.326,7606702.251,-0.083
01/08/2011,11:16:57.00,4,8,291495.312,7606702.260,-0.084
01/08/2011,11:16:58.00,4,8,291495.303,7606702.261,-0.087
01/08/2011,11:16:59.00,4,8,291495.334,7606702.252,-0.085
01/08/2011,11:17:00.00,4,8,291495.869,7606702.358,0.018
01/08/2011,11:17:01.00,4,8,291496.763,7606702.213,-0.063
01/08/2011,11:17:02.00,4,8,291497.829,7606702.007,-0.102
01/08/2011,11:17:03.00,4,8,291498.942,7606701.748,-0.154
01/08/2011,11:17:04.00,4,8,291500.152,7606701.604,-0.157
01/08/2011,11:17:05.00,4,8,291501.073,7606701.587,-0.112
01/08/2011,11:17:06.00,4,8,291501.826,7606701.496,-0.042
01/08/2011,11:17:07.00,4,8,291502.647,7606701.310,-0.027
01/08/2011,11:17:08.00,4,8,291503.377,7606701.360,-0.052
01/08/2011,11:17:09.00,4,8,291504.101,7606701.451,-0.121
01/08/2011,11:17:10.00,4,8,291505.142,7606701.464,-0.217
01/08/2011,11:17:11.00,4,8,291506.236,7606701.237,-0.304
01/08/2011,11:17:12.00,4,8,291507.375,7606700.611,-0.350
01/08/2011,11:17:13.00,4,8,291508.466,7606700.210,-0.260
01/08/2011,11:17:14.00,4,8,291509.495,7606699.792,-0.154
01/08/2011,11:17:15.00,4,8,291510.403,7606699.391,-0.067
01/08/2011,11:17:16.00,4,8,291511.245,7606699.081,0.079
01/08/2011,11:17:17.00,4,8,291511.971,7606698.806,0.193
01/08/2011,11:17:18.00,4,8,291512.417,7606698.516,0.271
01/08/2011,11:17:19.00,4,8,291512.700,7606698.076,0.237
01/08/2011,11:17:20.00,4,8,291512.980,7606697.634,0.189
01/08/2011,11:17:21.00,4,7,291512.950,7606697.407,0.198
01/08/2011,11:17:22.00,4,7,291512.891,7606697.400,0.135
01/08/2011,11:17:23.00,4,7,291512.897,7606697.381,0.129
01/08/2011,11:17:24.00,4,7,291512.894,7606697.386,0.136
01/08/2011,11:17:25.00,4,7,291512.881,7606697.392,0.130
01/08/2011,11:17:26.00,4,7,291512.880,7606697.403,0.127
01/08/2011,11:17:27.00,4,7,291512.881,7606697.407,0.127
01/08/2011,11:17:28.00,4,8,291512.876,7606697.411,0.127
01/08/2011,11:17:29.00,4,8,291512.883,7606697.418,0.131
01/08/2011,11:17:30.00,4,8,291512.884,7606697.414,0.128
01/08/2011,11:17:31.00,4,8,291512.886,7606697.411,0.130
01/08/2011,11:17:32.00,4,8,291512.885,7606697.416,0.125
01/08/2011,11:17:33.00,4,8,291512.886,7606697.424,0.126
01/08/2011,11:17:34.00,4,8,291512.884,7606697.429,0.124
01/08/2011,11:17:35.00,4,8,291512.883,7606697.430,0.129
01/08/2011,11:17:36.00,4,8,291512.882,7606697.443,0.124
01/08/2011,11:17:37.00,4,8,291512.883,7606697.443,0.124
01/08/2011,11:17:38.00,4,8,291512.889,7606697.429,0.127
01/08/2011,11:17:39.00,4,7,291513.257,7606697.354,0.224
01/08/2011,11:17:40.00,4,8,291514.159,7606697.042,0.201
01/08/2011,11:17:41.00,4,7,291515.467,7606696.743,0.080
01/08/2011,11:17:42.00,4,8,291516.821,7606696.464,-0.027
01/08/2011,11:17:43.00,4,8,291518.125,7606696.136,-0.167
01/08/2011,11:17:44.00,4,8,291519.340,7606695.777,-0.254
01/08/2011,11:17:45.00,4,8,291520.513,7606695.477,-0.427
01/08/2011,11:17:46.00,4,8,291521.735,7606695.157,-0.580
01/08/2011,11:17:47.00,4,8,291522.907,7606694.835,-0.827
01/08/2011,11:17:48.00,4,8,291524.011,7606694.676,-1.044
01/08/2011,11:17:49.00,4,8,291524.655,7606694.630,-1.165
01/08/2011,11:17:50.00,4,8,291524.590,7606694.652,-1.169
01/08/2011,11:17:51.00,4,8,291524.627,7606694.675,-1.170
01/08/2011,11:17:52.00,4,8,291524.658,7606694.675,-1.169
01/08/2011,11:17:53.00,4,8,291524.655,7606694.704,-1.173
01/08/2011,11:17:54.00,4,8,291524.669,7606694.710,-1.175
01/08/2011,11:17:55.00,4,8,291524.825,7606694.617,-1.120
01/08/2011,11:17:56.00,4,8,291525.525,7606694.501,-1.319
01/08/2011,11:17:57.00,4,8,291526.361,7606694.405,-1.554
01/08/2011,11:17:58.00,4,8,291527.245,7606694.376,-1.841
01/08/2011,11:17:59.00,4,8,291528.131,7606694.342,-2.126
01/08/2011,11:18:00.00,4,8,291529.166,7606694.235,-2.478
01/08/2011,11:18:01.00,4,8,291530.292,7606694.017,-2.811
01/08/2011,11:18:02.00,4,8,291531.262,7606693.863,-3.045
01/08/2011,11:18:03.00,4,8,291531.870,7606693.701,-3.179
01/08/2011,11:18:04.00,4,8,291531.974,7606693.754,-3.186
01/08/2011,11:18:05.00,4,8,291532.008,7606693.718,-3.184
01/08/2011,11:18:06.00,4,8,291532.014,7606693.708,-3.188
01/08/2011,11:18:07.00,4,8,291532.030,7606693.699,-3.186
01/08/2011,11:18:08.00,4,8,291532.024,7606693.680,-3.184
01/08/2011,11:18:09.00,4,8,291532.112,7606693.621,-3.189
01/08/2011,11:18:10.00,4,8,291532.681,7606693.413,-3.187
01/08/2011,11:18:11.00,4,8,291533.716,7606693.276,-3.220
01/08/2011,11:18:12.00,4,8,291535.066,7606693.218,-3.296
01/08/2011,11:18:13.00,4,8,291536.433,7606693.057,-3.356
01/08/2011,11:18:14.00,4,8,291537.798,7606692.881,-3.438
01/08/2011,11:18:15.00,4,8,291539.186,7606692.782,-3.508
01/08/2011,11:18:16.00,4,8,291540.559,7606692.663,-3.547
01/08/2011,11:18:17.00,4,8,291541.944,7606692.571,-3.596
01/08/2011,11:18:18.00,4,8,291543.268,7606692.373,-3.651
01/08/2011,11:18:19.00,4,8,291544.616,7606692.229,-3.679
01/08/2011,11:18:20.00,4,8,291546.056,7606692.169,-3.714
01/08/2011,11:18:21.00,4,8,291547.376,7606692.053,-3.680
01/08/2011,11:18:22.00,4,8,291548.691,7606691.974,-3.658
01/08/2011,11:18:23.00,4,8,291550.045,7606691.859,-3.631
01/08/2011,11:18:24.00,4,8,291551.431,7606691.779,-3.637
01/08/2011,11:18:25.00,4,8,291552.727,7606691.727,-3.583
01/08/2011,11:18:26.00,4,8,291553.959,7606691.677,-3.574
01/08/2011,11:18:27.00,4,8,291555.341,7606691.556,-3.538
01/08/2011,11:18:28.00,4,8,291556.699,7606691.538,-3.485
01/08/2011,11:18:29.00,4,8,291557.978,7606691.474,-3.447
01/08/2011,11:18:30.00,4,8,291559.198,7606691.412,-3.462
01/08/2011,11:18:31.00,4,8,291560.278,7606691.330,-3.440
01/08/2011,11:18:32.00,4,8,291561.339,7606691.258,-3.523
01/08/2011,11:18:33.00,4,8,291561.619,7606691.320,-3.525
01/08/2011,11:18:34.00,4,8,291561.722,7606691.323,-3.526
01/08/2011,11:18:35.00,4,8,291561.723,7606691.327,-3.526
01/08/2011,11:18:36.00,4,8,291561.706,7606691.310,-3.530
01/08/2011,11:18:37.00,4,8,291561.782,7606691.270,-3.533
01/08/2011,11:18:38.00,4,8,291561.880,7606691.271,-3.537
01/08/2011,11:18:39.00,4,8,291562.612,7606691.071,-3.478
01/08/2011,11:18:40.00,4,8,291563.794,7606690.936,-3.593
01/08/2011,11:18:41.00,4,8,291565.076,7606690.635,-3.707
01/08/2011,11:18:42.00,4,8,291566.412,7606690.221,-3.760
01/08/2011,11:18:43.00,4,8,291567.695,7606689.743,-3.844
01/08/2011,11:18:44.00,4,8,291569.021,7606689.381,-4.018
01/08/2011,11:18:45.00,4,8,291570.388,7606689.001,-4.176
01/08/2011,11:18:46.00,4,8,291571.720,7606688.676,-4.353
01/08/2011,11:18:47.00,4,8,291573.052,7606688.401,-4.536
01/08/2011,11:18:48.00,4,8,291574.356,7606688.027,-4.742
01/08/2011,11:18:49.00,4,8,291575.612,7606687.812,-4.893
01/08/2011,11:18:50.00,4,8,291576.456,7606687.553,-4.997
01/08/2011,11:18:51.00,4,8,291576.577,7606687.408,-4.984
01/08/2011,11:18:52.00,4,8,291576.586,7606687.377,-4.982
01/08/2011,11:18:53.00,4,8,291576.584,7606687.384,-4.983
01/08/2011,11:18:54.00,4,8,291576.621,7606687.348,-4.981
01/08/2011,11:18:55.00,4,8,291576.867,7606687.319,-4.922
01/08/2011,11:18:56.00,4,8,291577.848,7606687.095,-5.072
01/08/2011,11:18:57.00,4,8,291579.272,7606686.836,-5.186
01/08/2011,11:18:58.00,4,8,291580.780,7606686.601,-5.296
01/08/2011,11:18:59.00,4,8,291582.321,7606686.356,-5.398
01/08/2011,11:19:00.00,4,8,291583.794,7606686.074,-5.513
01/08/2011,11:19:01.00,4,8,291585.300,7606685.779,-5.635
01/08/2011,11:19:02.00,4,8,291586.752,7606685.512,-5.752
01/08/2011,11:19:03.00,4,8,291588.162,7606685.262,-5.862
01/08/2011,11:19:04.00,4,8,291589.522,7606684.998,-5.962
01/08/2011,11:19:05.00,4,8,291590.910,7606684.771,-6.042
01/08/2011,11:19:06.00,4,8,291592.272,7606684.580,-6.118
01/08/2011,11:19:07.00,4,8,291593.594,7606684.335,-6.218
01/08/2011,11:19:08.00,4,8,291594.712,7606684.109,-6.334
01/08/2011,11:19:09.00,4,8,291595.572,7606683.903,-6.426
01/08/2011,11:19:10.00,4,8,291595.715,7606683.879,-6.427
01/08/2011,11:19:11.00,4,8,291595.768,7606683.860,-6.435
01/08/2011,11:19:12.00,4,8,291595.768,7606683.865,-6.438
01/08/2011,11:19:13.00,4,8,291595.762,7606683.853,-6.438
01/08/2011,11:19:14.00,4,8,291595.759,7606683.850,-6.440
01/08/2011,11:19:15.00,4,8,291595.759,7606683.847,-6.442
01/08/2011,11:19:16.00,4,8,291595.759,7606683.833,-6.442
01/08/2011,11:19:17.00,4,8,291595.707,7606683.806,-6.452
01/08/2011,11:19:18.00,4,8,291595.815,7606683.772,-6.398
01/08/2011,11:19:19.00,4,8,291595.634,7606682.962,-6.362
01/08/2011,11:19:20.00,4,8,291595.413,7606681.446,-6.343
01/08/2011,11:19:21.00,4,8,291595.246,7606680.293,-6.327
01/08/2011,11:19:22.00,4,8,291595.153,7606679.122,-6.312
01/08/2011,11:19:23.00,4,8,291595.039,7606677.878,-6.298
01/08/2011,11:19:24.00,4,8,291594.946,7606676.640,-6.331
01/08/2011,11:19:25.00,4,8,291594.856,7606675.611,-6.311
01/08/2011,11:19:26.00,4,8,291594.897,7606674.797,-6.329
01/08/2011,11:19:27.00,4,8,291595.074,7606674.648,-6.324
01/08/2011,11:19:28.00,4,8,291595.031,7606674.638,-6.363
01/08/2011,11:19:29.00,4,8,291595.042,7606674.599,-6.377
01/08/2011,11:19:30.00,4,8,291594.993,7606674.617,-6.387
01/08/2011,11:19:31.00,4,8,291594.987,7606674.601,-6.383
01/08/2011,11:19:32.00,4,8,291594.968,7606674.583,-6.390
01/08/2011,11:19:33.00,4,8,291594.959,7606674.578,-6.389
01/08/2011,11:19:34.00,4,8,291594.952,7606674.594,-6.391
01/08/2011,11:19:35.00,4,8,291594.650,7606674.685,-6.320
01/08/2011,11:19:36.00,4,8,291593.598,7606674.799,-6.209
01/08/2011,11:19:37.00,4,8,291592.579,7606674.891,-6.113
01/08/2011,11:19:38.00,4,8,291591.475,7606675.040,-6.037
01/08/2011,11:19:39.00,4,8,291590.309,7606675.175,-5.970
01/08/2011,11:19:40.00,4,8,291589.152,7606675.277,-5.929
01/08/2011,11:19:41.00,4,8,291587.973,7606675.418,-5.869
01/08/2011,11:19:42.00,4,8,291586.812,7606675.662,-5.794
01/08/2011,11:19:43.00,4,8,291585.636,7606675.888,-5.725
01/08/2011,11:19:44.00,4,8,291584.472,7606676.033,-5.645
01/08/2011,11:19:45.00,4,8,291583.308,7606676.213,-5.555
01/08/2011,11:19:46.00,4,8,291582.109,7606676.342,-5.501
01/08/2011,11:19:47.00,4,8,291580.888,7606676.429,-5.421
01/08/2011,11:19:48.00,4,8,291579.614,7606676.585,-5.301
01/08/2011,11:19:49.00,4,8,291578.559,7606676.660,-5.206
01/08/2011,11:19:50.00,4,8,291577.415,7606676.858,-5.123
01/08/2011,11:19:51.00,4,8,291576.255,7606677.030,-5.004
01/08/2011,11:19:52.00,4,8,291575.142,7606677.129,-4.920
01/08/2011,11:19:53.00,4,8,291573.986,7606677.200,-4.802
01/08/2011,11:19:54.00,4,8,291572.805,7606677.289,-4.668
01/08/2011,11:19:55.00,4,8,291571.714,7606677.367,-4.555
01/08/2011,11:19:56.00,4,8,291570.607,7606677.441,-4.452
01/08/2011,11:19:57.00,4,8,291569.515,7606677.573,-4.273
01/08/2011,11:19:58.00,4,8,291568.558,7606677.728,-4.171
01/08/2011,11:19:59.00,4,8,291567.491,7606677.853,-4.086
01/08/2011,11:20:00.00,4,8,291566.549,7606677.944,-3.920
01/08/2011,11:20:01.00,4,8,291565.702,7606677.945,-3.828
01/08/2011,11:20:02.00,4,8,291565.016,7606677.993,-3.891
01/08/2011,11:20:03.00,4,8,291564.803,7606677.979,-3.885
01/08/2011,11:20:04.00,4,8,291564.798,7606677.950,-3.888
01/08/2011,11:20:05.00,4,8,291564.784,7606677.928,-3.888
01/08/2011,11:20:06.00,4,8,291564.791,7606677.930,-3.883
01/08/2011,11:20:07.00,4,8,291564.784,7606677.929,-3.877
01/08/2011,11:20:08.00,4,8,291564.738,7606677.935,-3.883
01/08/2011,11:20:09.00,4,8,291564.753,7606677.970,-3.889
01/08/2011,11:20:10.00,4,8,291564.802,7606678.006,-3.889
01/08/2011,11:20:11.00,4,8,291564.767,7606678.012,-3.855
01/08/2011,11:20:12.00,4,8,291564.095,7606677.974,-3.810
01/08/2011,11:20:13.00,4,8,291562.892,7606678.048,-3.682
01/08/2011,11:20:14.00,4,8,291561.640,7606678.214,-3.598
01/08/2011,11:20:15.00,4,8,291560.412,7606678.398,-3.493
01/08/2011,11:20:16.00,4,8,291559.224,7606678.513,-3.438
01/08/2011,11:20:17.00,4,8,291557.976,7606678.724,-3.424
01/08/2011,11:20:18.00,4,8,291556.696,7606678.942,-3.440
01/08/2011,11:20:19.00,4,8,291555.291,7606679.173,-3.506
01/08/2011,11:20:20.00,4,8,291553.978,7606679.418,-3.514
01/08/2011,11:20:21.00,4,8,291552.695,7606679.677,-3.579
01/08/2011,11:20:22.00,4,8,291551.400,7606679.922,-3.576
01/08/2011,11:20:23.00,4,8,291550.181,7606680.248,-3.606
01/08/2011,11:20:24.00,4,8,291548.858,7606680.547,-3.623
01/08/2011,11:20:25.00,4,8,291547.537,7606680.811,-3.646
01/08/2011,11:20:26.00,4,8,291546.289,7606681.050,-3.643
01/08/2011,11:20:27.00,4,8,291544.983,7606681.317,-3.621
01/08/2011,11:20:28.00,4,8,291543.700,7606681.591,-3.641
01/08/2011,11:20:29.00,4,8,291542.373,7606681.889,-3.626
01/08/2011,11:20:30.00,4,8,291541.200,7606682.100,-3.596
01/08/2011,11:20:31.00,4,8,291540.450,7606682.214,-3.640
01/08/2011,11:20:32.00,4,8,291540.386,7606682.227,-3.648
01/08/2011,11:20:33.00,4,8,291540.381,7606682.196,-3.643
01/08/2011,11:20:34.00,4,8,291540.348,7606682.211,-3.643
01/08/2011,11:20:35.00,4,8,291540.337,7606682.218,-3.644
01/08/2011,11:20:36.00,4,8,291540.217,7606682.241,-3.581
01/08/2011,11:20:37.00,4,8,291539.532,7606682.309,-3.508
01/08/2011,11:20:38.00,4,8,291538.420,7606682.475,-3.485
01/08/2011,11:20:39.00,4,8,291537.158,7606682.699,-3.431
01/08/2011,11:20:40.00,4,8,291535.833,7606682.884,-3.411
01/08/2011,11:20:41.00,4,8,291534.694,7606683.138,-3.336
01/08/2011,11:20:42.00,4,8,291533.500,7606683.385,-3.241
01/08/2011,11:20:43.00,4,8,291532.317,7606683.642,-3.114
01/08/2011,11:20:44.00,4,8,291531.191,7606683.905,-3.031
01/08/2011,11:20:45.00,4,8,291529.971,7606684.099,-2.924
01/08/2011,11:20:46.00,4,8,291528.829,7606684.244,-2.847
01/08/2011,11:20:47.00,4,8,291527.812,7606684.359,-2.754
01/08/2011,11:20:48.00,4,8,291527.486,7606684.455,-2.783
01/08/2011,11:20:49.00,4,8,291527.535,7606684.434,-2.791
01/08/2011,11:20:50.00,4,8,291527.534,7606684.465,-2.789
01/08/2011,11:20:51.00,4,8,291527.531,7606684.445,-2.792
01/08/2011,11:20:52.00,4,8,291527.520,7606684.409,-2.788
01/08/2011,11:20:53.00,4,8,291527.543,7606684.445,-2.796
01/08/2011,11:20:54.00,4,8,291527.536,7606684.455,-2.798
01/08/2011,11:20:55.00,4,8,291527.498,7606684.439,-2.792
01/08/2011,11:20:56.00,4,8,291527.454,7606684.423,-2.791
01/08/2011,11:20:57.00,4,8,291527.480,7606684.422,-2.793
01/08/2011,11:20:58.00,4,8,291527.464,7606684.440,-2.790
01/08/2011,11:20:59.00,4,8,291527.457,7606684.437,-2.793
01/08/2011,11:21:00.00,4,8,291527.455,7606684.439,-2.790
01/08/2011,11:21:01.00,4,8,291527.463,7606684.441,-2.788
01/08/2011,11:21:02.00,4,8,291527.475,7606684.459,-2.802
01/08/2011,11:21:03.00,4,8,291527.480,7606684.451,-2.794
01/08/2011,11:21:04.00,4,8,291527.485,7606684.448,-2.798
01/08/2011,11:21:05.00,4,8,291527.488,7606684.440,-2.802
01/08/2011,11:21:06.00,4,8,291527.486,7606684.442,-2.798
01/08/2011,11:21:07.00,4,8,291527.495,7606684.449,-2.802
01/08/2011,11:21:08.00,4,8,291527.515,7606684.479,-2.804
01/08/2011,11:21:09.00,4,8,291527.510,7606684.471,-2.810
01/08/2011,11:21:10.00,4,8,291527.509,7606684.461,-2.806
01/08/2011,11:21:11.00,4,8,291527.506,7606684.450,-2.806
01/08/2011,11:21:12.00,4,8,291527.494,7606684.442,-2.803
01/08/2011,11:21:13.00,4,8,291527.484,7606684.440,-2.806
01/08/2011,11:21:14.00,4,8,291527.097,7606684.634,-2.626
01/08/2011,11:21:15.00,4,8,291526.220,7606684.896,-2.502
01/08/2011,11:21:16.00,4,8,291525.129,7606685.158,-2.306
01/08/2011,11:21:17.00,4,8,291524.005,7606685.382,-2.082
01/08/2011,11:21:18.00,4,8,291522.984,7606685.601,-1.811
01/08/2011,11:21:19.00,4,8,291522.019,7606685.975,-1.531
01/08/2011,11:21:20.00,4,8,291521.008,7606686.127,-1.253
01/08/2011,11:21:21.00,4,8,291520.028,7606686.334,-0.994
01/08/2011,11:21:22.00,4,8,291519.199,7606686.653,-0.719
01/08/2011,11:21:23.00,4,8,291518.212,7606686.916,-0.460
01/08/2011,11:21:24.00,4,8,291517.393,7606686.959,-0.294
01/08/2011,11:21:25.00,4,8,291516.584,7606687.113,-0.143
01/08/2011,11:21:26.00,4,8,291515.700,7606687.387,0.018
01/08/2011,11:21:27.00,4,8,291514.781,7606687.555,0.171
01/08/2011,11:21:28.00,4,8,291513.946,7606687.646,0.247
01/08/2011,11:21:29.00,4,7,291513.152,7606687.862,0.277
01/08/2011,11:21:30.00,4,7,291512.327,7606688.092,0.201
01/08/2011,11:21:31.00,4,7,291511.894,7606688.231,0.125
01/08/2011,11:21:32.00,4,8,291511.874,7606688.282,0.119
01/08/2011,11:21:33.00,4,8,291511.842,7606688.279,0.116
01/08/2011,11:21:34.00,4,8,291511.814,7606688.266,0.116
01/08/2011,11:21:35.00,4,8,291511.812,7606688.280,0.113
01/08/2011,11:21:36.00,4,8,291511.581,7606688.319,0.205
01/08/2011,11:21:37.00,4,8,291510.950,7606688.395,-0.072
01/08/2011,11:21:38.00,4,7,291510.109,7606688.396,-0.183
01/08/2011,11:21:39.00,4,8,291509.157,7606688.539,-0.266
01/08/2011,11:21:40.00,4,7,291508.698,7606688.597,-0.100
01/08/2011,11:21:41.00,4,8,291508.818,7606688.632,-0.156
01/08/2011,11:21:42.00,4,8,291508.953,7606688.632,-0.206
01/08/2011,11:21:43.00,4,8,291508.949,7606688.632,-0.211
01/08/2011,11:21:44.00,4,8,291508.867,7606688.618,-0.186
01/08/2011,11:21:45.00,4,8,291508.862,7606688.615,-0.187
01/08/2011,11:21:46.00,4,8,291508.865,7606688.628,-0.175
01/08/2011,11:21:47.00,4,8,291508.851,7606688.634,-0.183
01/08/2011,11:21:48.00,4,8,291508.840,7606688.673,-0.173
01/08/2011,11:21:49.00,4,8,291508.846,7606688.660,-0.178
01/08/2011,11:21:50.00,4,7,291508.858,7606688.620,-0.178
01/08/2011,11:21:51.00,4,7,291508.818,7606687.995,-0.121
01/08/2011,11:21:52.00,4,8,291508.652,7606686.779,-0.115
01/08/2011,11:21:53.00,4,8,291508.469,7606685.629,-0.129
01/08/2011,11:21:54.00,4,8,291508.185,7606684.489,-0.155
01/08/2011,11:21:55.00,4,8,291507.869,7606683.287,-0.218
01/08/2011,11:21:56.00,9,8,291507.620,7606682.389,-0.519
01/08/2011,11:21:57.00,9,8,291507.383,7606681.339,-0.499
01/08/2011,11:21:58.00,4,7,291507.408,7606680.279,-0.458
01/08/2011,11:21:59.00,4,7,291507.289,7606679.466,-0.503
01/08/2011,11:22:00.00,4,7,291507.190,7606679.298,-0.545
01/08/2011,11:22:01.00,4,7,291507.199,7606679.233,-0.555
01/08/2011,11:22:02.00,4,7,291507.179,7606679.249,-0.535
01/08/2011,11:22:03.00,4,7,291507.158,7606679.239,-0.537
01/08/2011,11:22:04.00,4,7,291507.135,7606679.240,-0.533
01/08/2011,11:22:05.00,4,7,291507.144,7606679.243,-0.534
01/08/2011,11:22:06.00,4,7,291507.125,7606679.251,-0.532
01/08/2011,11:22:07.00,4,7,291507.306,7606679.137,-0.439
01/08/2011,11:22:08.00,4,7,291508.159,7606678.759,-0.381
01/08/2011,11:22:09.00,4,7,291509.215,7606678.511,-0.332
01/08/2011,11:22:10.00,4,8,291510.314,7606678.277,-0.255
01/08/2011,11:22:11.00,4,8,291511.433,7606677.946,-0.201
01/08/2011,11:22:12.00,4,8,291512.549,7606677.735,0.017
01/08/2011,11:22:13.00,4,8,291513.565,7606677.612,0.064
01/08/2011,11:22:14.00,4,8,291514.338,7606677.454,-0.000
01/08/2011,11:22:15.00,4,8,291514.368,7606677.397,0.001
01/08/2011,11:22:16.00,4,8,291514.381,7606677.444,-0.011
01/08/2011,11:22:17.00,4,8,291514.383,7606677.411,-0.005
01/08/2011,11:22:18.00,4,8,291514.399,7606677.431,-0.013
01/08/2011,11:22:19.00,4,8,291514.836,7606677.407,0.065
01/08/2011,11:22:20.00,4,8,291515.696,7606677.115,-0.259
01/08/2011,11:22:21.00,4,8,291516.667,7606676.941,-0.595
01/08/2011,11:22:22.00,4,8,291517.599,7606676.851,-0.872
01/08/2011,11:22:23.00,4,8,291518.084,7606676.768,-1.066
01/08/2011,11:22:24.00,4,8,291518.129,7606676.766,-1.068
01/08/2011,11:22:25.00,4,8,291518.122,7606676.757,-1.071
01/08/2011,11:22:26.00,4,8,291518.205,7606676.783,-1.021
01/08/2011,11:22:27.00,4,8,291518.731,7606677.041,-1.153
01/08/2011,11:22:28.00,4,8,291519.734,7606677.118,-1.590
01/08/2011,11:22:29.00,4,8,291520.833,7606676.984,-1.973
01/08/2011,11:22:30.00,4,8,291521.835,7606676.802,-2.306
01/08/2011,11:22:31.00,4,8,291522.265,7606676.750,-2.437
01/08/2011,11:22:32.00,4,8,291522.261,7606676.735,-2.439
01/08/2011,11:22:33.00,4,8,291522.187,7606676.748,-2.442
01/08/2011,11:22:34.00,4,8,291522.223,7606676.730,-2.443
01/08/2011,11:22:35.00,4,8,291522.448,7606676.726,-2.352
01/08/2011,11:22:36.00,4,8,291523.354,7606676.616,-2.479
01/08/2011,11:22:37.00,4,8,291524.610,7606676.386,-2.678
01/08/2011,11:22:38.00,4,8,291525.907,7606676.093,-2.806
01/08/2011,11:22:39.00,4,8,291527.314,7606675.858,-2.910
01/08/2011,11:22:40.00,4,8,291528.698,7606675.613,-3.047
01/08/2011,11:22:41.00,4,8,291530.100,7606675.399,-3.173
01/08/2011,11:22:42.00,4,8,291531.446,7606675.307,-3.332
01/08/2011,11:22:43.00,4,8,291532.779,7606675.218,-3.463
01/08/2011,11:22:44.00,4,8,291534.096,7606675.076,-3.571
01/08/2011,11:22:45.00,4,8,291535.174,7606674.972,-3.684
01/08/2011,11:22:46.00,4,8,291535.863,7606674.955,-3.806
01/08/2011,11:22:47.00,4,8,291535.966,7606674.924,-3.799
01/08/2011,11:22:48.00,4,8,291535.986,7606674.915,-3.800
01/08/2011,11:22:49.00,4,8,291535.982,7606674.880,-3.806
01/08/2011,11:22:50.00,4,8,291536.112,7606674.850,-3.788
01/08/2011,11:22:51.00,4,8,291537.017,7606674.878,-3.685
01/08/2011,11:22:52.00,4,8,291538.259,7606674.706,-3.752
01/08/2011,11:22:53.00,4,8,291539.618,7606674.454,-3.773
01/08/2011,11:22:54.00,4,8,291540.950,7606674.281,-3.795
